ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,marital_status,current_timestamp,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
b165423053,nicholas,arthur,kearney,m,47,8/8/1971, 24  veronica  drive ,tallai,4213,qld, 07  4481  2974 ,kearney25@aol.com,,2018-7-31t01:42+00:00,personal-services-worker,56800.0,1a49f72b64e7310ce89f281325ff73fe,18,2008-10-12t24:42+00:00
f169215632,sharon,e,novelli,f,39,14/3/1979, 19  ashby  circuit ,kambah,2902,act, 02  4113  9071 ,novelli.sharon@mail.com,married-de-facto,2018-7-31t17:16+00:00,engineering-worker,44700.0,e93f0d27d887d8c11fa72d7b9c5972e5,20,2018-04-02t10:01+00:00
d106338634,grace,fuller,leggett,f,27,17/6/1991, 83  strawberry  road ,mudgeeraba,4213,qld, 07  1766  6383 ,grace90@gmail.com,married,2018-7-31t11:27+00:00,ict-professional,51100.0,17f918f4b7784c6188b5e942d51ef3b6,8,2018-02-07t05:54+00:00
c143982622,douglas,mahendra,cuthbertson,m,45,19/2/1973, 109  badimara  street , fishermans    bay ,2316,nsw, 02  7766  5307 ,gdmrepgdsm@mail.com.au,married,2018-7-31t17:33+00:00,ict-professional,158600.0,60a72021bc44b77fa2c130d1e4f484b9,25,2017-08-04t13:22+00:00
a104347370,moises,theodore,awad,m,21,25/3/1997, 5  musgrave  street ,mosman,2088,nsw, 02  6313  7349 ,moises54@mail.com,married,2018-7-31t04:13+00:00,ict-technician,79700.0,93eec26dfa4cf336c846430f2e91ab9c,2,2018-02-27t09:55+00:00
f195472410,mark,perry,buckner,m,25,16/2/1993,,toowoomba,4350,qld, 07  0896  6100 ,mark23@yahoo.com,married-de-facto,2018-7-31t23:39+00:00,construction-worker,60000.0,d14b9f081b6ca0c09490233afca1043e,6,2018-02-23t10:27+00:00
h118926002,robert,david,condroski,m,31,1/8/1987, 15  sanctuary  park  drive ,plumpton,2761,nsw, 02  0641  1736 ,condroski63@mail.com.au,married,2018-7-31t15:57+00:00,general-manager,161100.0,f15be70437e128e4c03e57d229bf0a8b,12,2018-02-17t11:27+00:00
c145051990,thomas,warner,washington,m,29,31/12/1989, 17  amanda  crescent , sandy    bay ,7006,tas, 03  8601  0163 ,thomas100@gmail.com,not-married,2018-7-31t17:33+00:00,ict-technician,92000.0,82ef8e7b331ce8fbe7f3c1868dcfef69,6,2014-02-07t15:56+00:00
b178412519,camille,f,davis,f,34,17/8/1984, 7  tern  grove , mount    eliza ,3930,vic, 03  0192  3264 ,camille.davis@aol.com,not-married,2018-7-31t08:47+00:00,other-technician,76900.0,03b670e295ab6a4b3f7cfe59d571ba75,15,2018-05-20t16:19+00:00
b182094140,steven,cecil,schlosser,m,36,20/2/1982, 10  william  street , box    hill ,3128,vic, 03  8135  4856 ,schlosser29@mail.com.au,married,2018-7-31t07:22+00:00,legislator,148300.0,9b1193d9ada2f5190a4427be06729b96,17,2018-05-16t16:53+00:00
b170405621,craig,hale,ward,m,42,7/8/1976, 48  hutton  street ,kyneton,3444,vic, 03  3021  8169 ,ward.craig@gmail.com,separated,2018-7-31t07:15+00:00,education-professional,81800.0,de242b71dec3a9e95330e1c3aad94ed7,19,2014-12-09t14:07+00:00
c157930883,josephine,ann,maese,f,33,1/7/1985, 20  south  avenue ,leichhardt,2040,nsw, 02  2930  4915 ,oaqlmactsp@mail.com.au,married,2018-7-31t05:35+00:00,other-technician,65500.0,1d70ba0c5d30c113b9c353e6a6da7a9c,11,2015-10-01t13:03+00:00
i120865202,patricia,karla,maggio,f,39,12/12/1979, nanga  brook  road ,waroona,6215,wa, 08  5177  3655 ,maggio.patricia@hotmail.com,married,2018-7-31t11:17+00:00,casual-worker,3400.0,2f205b93149e1d2b8aa886fe501714bd,20,2018-01-03t23:34+00:00
e175459942,hannah,ann,rice,f,45,29/12/1973, bulldog  road ,tabulam,2469,nsw, 02  4995  9027 ,rice41@mail.com,married,2018-7-31t21:15+00:00,construction-worker,25800.0,1b474b9f65f3fcbf32b2f671cffee440,24,2016-10-03t02:35+00:00
g104432830,martin,palathinkal,callands,m,42,23/9/1976, 7  valencia  street ,greenacre,2190,nsw, 02  7165  6367 ,callands.martin@hotmail.com,divorced,2018-7-31t07:30+00:00,education-professional,130600.0,5e7b56d42574ea3ab110b35462c88046,,2016-09-18t22:14+00:00
b133328132,jaime,edward,mcleod,m,35,7/8/1983, 97  brickport  road ,burnie,7320,tas, 03  9791  9866 ,jaime27@gmail.com,married,2018-7-31t22:42+00:00,general-manager,114900.0,01f8f38d3a7682822a013045526ee175,16,2018-02-26t17:15+00:00
c177175362,jason,justin,rowe,m,27,6/7/1991, 8  charlton  crescent ,gordon,2906,act, 02  7484  6015 ,rowe.jason@gmail.com,married-de-facto,2018-7-31t23:40+00:00,personal-assistant,38900.0,7107408e3f4e49f53dc773430faf39e5,8,2018-04-09t01:59+00:00
g145054668,jessie,kelsey,smith,f,26,23/1/1992, 176  horsley  road ,panania,2213,nsw, 02  9536  4910 ,smith73@mail.com.au,married-de-facto,2018-7-31t01:10+00:00,other-service-worker,12900.0,197816d7e75fec85d91e1383ef988968,5,2016-10-02t10:32+00:00
c183929903,keisha,chalmers,smith,f,23,31/7/1995, 15  delamere  street ,tiwi,0810,nt, 08  8243  3054 ,smith.keisha@aol.com,not-married,2018-7-31t11:50+00:00,ict-technician,51600.0,a70c262271cfbfd83a77ac3b0f235c47,4,2018-03-10t05:14+00:00
b149370623,william,terrell,dorsett,m,45,27/7/1973, 12  james  street ,fawkner,3060,vic, 03  5831  5107 ,william.dorsett@mail.com,not-married,2018-7-31t08:45+00:00,other-technician,137200.0,e15f6403e69e8e2c11d447c4e6f4b781,26,2018-06-24t01:31+00:00
a169336996,stanley,delayne,elliot,m,38,20/12/1980, 211  pine  street ,hay,2711,nsw, 02  1077  6445 ,stanley.elliot@mail.com.au,separated,2018-7-31t07:02+00:00,other-technician,86700.0,aee06faef9bafae23a8841ed45bad390,19,2018-03-09t21:23+00:00
c101424325,steven,matthew,hamner,m,24,27/2/1994,bromley, tilba    tilba ,2546,nsw, 02  1029  2222 ,hamner.steven@mail.com,married,2018-7-31t24:42+00:00,other-worker,53000.0,2fc5d0d5da7557c4a063f2da69648443,5,2018-02-20t20:09+00:00
i158005408,arden,gayle,richmond,f,35,4/2/1983, 21  eliza  avenue , fraser    island ,4580,qld, 07  9330  9925 ,richmond.arden@gmail.com,married,2018-7-31t04:56+00:00,carer,16800.0,5ed46648c7a107a5f4cff19849f3d473,16,2018-06-06t08:27+00:00
g141753041,marsha,roundtree,sponseller,f,37,28/6/1981, 11  hilderson  street ,goondiwindi,4390,qld, 07  9575  6583 ,marsha.sponseller@mail.com,not-married,2018-7-31t02:03+00:00,legislator,80400.0,ef74ccbf0cedfa40e9b894305d8de1d4,7,2007-07-19t05:44+00:00
a147573414,thomas,wayne,greene,m,36,29/11/1982, 62  lavender  street , north    sydney ,2060,nsw, 02  4774  8682 ,thomas65@mail.com.au,not-married,2018-7-31t04:27+00:00,general-manager,128400.0,9260fb557f14ca96e0214f33c86d0fae,6,2007-11-16t22:33+00:00
c191986925,david,ross,johnson,m,24,6/10/1994, 10  bushlark  way ,carindale,4152,qld, 07  2556  4697 ,johnson.david@mail.com.au,married,2018-7-31t22:04+00:00,other-service-worker,32000.0,8d4234e237cb116ecb0fe6c5279d3cf1,5,2018-06-16t19:17+00:00
d122478419,steven,aaron,valentine,m,38,29/6/1980, 149  pyrmont  street ,pyrmont,2009,nsw, 02  2959  8349 ,,married,2018-7-31t06:18+00:00,secretary,45800.0,87aed0f7330c6901659fc4c3b9fd8dfd,17,2016-08-13t20:57+00:00
b112558982,edward,larry,humphrey,m,17,25/4/2001, 3  sarah  jane  avenue ,kellyville,2155,nsw, 02  9778  0160 ,edward20@aol.com,n/a,2018-7-31t19:20+00:00,casual-worker,0,e9cd16230da4ef7647eebc155cbcc6d7,2,2018-02-09t07:13+00:00
g190433554,bobby,anthony,khan,m,26,7/10/1992, 81  millcrest  street ,scarborough,6019,wa, 08  8833  4524 ,bobby.khan@aol.com,married,2018-7-31t14:25+00:00,ict-technician,79000.0,96b7402989efc76099611dc4578cfd2b,3,2014-10-22t20:57+00:00
a159112127,ursula,marie,davis,f,48,12/2/1970, 17  stephenson  street ,oxley,4075,qld, 07  1664  7331 ,davis.ursula@mail.com.au,not-married,2018-7-31t04:41+00:00,personal-services-worker,13200.0,fc935c8766eb3d68f5499f2dbbbac96d,24,2013-01-26t21:47+00:00
e148136604,isaiah,daniel,dash,m,24,22/9/1994, 34  chillawong  circuit , barrack    heights ,2528,nsw, 02  3448  2220 ,dash15@yahoo.com,married-de-facto,2018-7-31t10:17+00:00,ict-technician,81800.0,b18b4a6690e38baa333a0879014026f7,5,2018-03-07t19:13+00:00
e142853175,john,gary,mcduffie,m,23,12/10/1995, 1  garema  court ,durack,4077,qld, 07  1861  4319 ,john.mcduffie@aol.com,married,2018-7-31t23:54+00:00,personal-services-worker,36400.0,fdf2f8dac31e386bb49b96eeec491dbf,4,2018-03-07t20:46+00:00
g133813792,phillip,josue,woessner,m,25,6/4/1993, 38  great  western  highway , mount    victoria ,2786,nsw, 02  0428  5392 ,phillip.woessner@gmail.com,not-married,2018-7-31t06:48+00:00,personal-services-worker,38000.0,3ad753a721b26e75b23c3e00438d44ac,6,2018-06-20t03:36+00:00
d150915937,emma,rose,Mrs,f,32,12/1/1986, 21  williamson  street ,holder,2611,act, 02  8913  4686 ,emma11@mail.com,married,2018-7-31t01:26+00:00,ict-technician,56200.0,a2441bc9e15f409773750a4c91b87105,11,2016-05-23t17:10+00:00
b188824534,ashley,o,pearce,f,34,7/1/1984, 12  story  place ,isaacs,2607,act, 02  9143  9544 ,ashley.pearce@gmail.com,married,2018-7-31t18:42+00:00,ict-technician,60200.0,40388c6a8621d79a7af7805f8a5b3e04,13,2016-06-21t04:39+00:00
c182977793,judy,m,turkovics,f,45,14/8/1973, 15  bluebonnet  crescent ,coleambally,2707,nsw, 02  6292  7213 ,judy50@yahoo.com,not-married,2018-7-31t02:43+00:00,ict-technician,64300.0,78ac1b69878682b441e11f0428bda555,23,2015-07-10t20:35+00:00
e165979546,beverly,grayce,devlin,f,43,13/12/1975, 145  erickson  crescent , cox    peninsula ,0822,nt, 08  1439  4365 ,devlin.beverly@mail.com.au,married,2018-7-31t02:24+00:00,clerks,17400.0,ced3c25f62f7d5e9243f723cd7009c36,19,2013-01-17t04:51+00:00
a150835134,charlette,walser,hodgman,f,57,18/1/1961, 11  batchelor  road ,gympie,4570,qld, 07  9532  5141 ,charlette100@aol.com,married,2018-7-31t21:31+00:00,legislator,107400.0,40c6279fff8d5123193d63ec55c8f40b,38,2018-03-25t02:25+00:00
a136526721,jennifer,leah,byrd,f,25,19/6/1993, 15  hibiscus  way , scotts    head ,2447,nsw, 02  9947  5169 ,bmpphtkhmj@aol.com,divorced,2018-7-31t20:39+00:00,automotive-worker,27700.0,7166304ee32270ac4d9aa90238dff89d,6,2018-01-10t06:14+00:00
b183768241,kimberly,jean,knight,f,65,9/8/1953, 15  bradley  road , north    richmond ,2754,nsw, 02  6365  7845 ,knight.kimberly@mail.com,married,2018-7-31t07:55+00:00,engineering-worker,70900.0,0775f19065e966737d042953243646d7,44,2016-11-11t15:25+00:00
e181284800,gloribel,faires,heller,f,26,31/7/1992, 37  ledbury  crescent ,bundoora,3083,vic, 03  2148  1163 ,heller35@yahoo.com,married,2018-7-31t16:43+00:00,personal-assistant,11800.0,5b51fb753a482f005907d85caf6f275f,5,2016-04-03t13:51+00:00
e152162120,melissa,redshaw,monroe,f,49,5/11/1969, 24  anderson  street ,werribee,3030,vic, 03  4391  5543 ,melissa33@yahoo.com,not-married,2018-7-31t14:54+00:00,legal-professional,50500.0,97acda5262d9ceeee7a3fac331c3e330,27,2015-03-12t02:51+00:00
b191011858,laura,bollinger,spinks,f,38,16/8/1980, 10  jarawee  road ,kuranda,4872,qld, 07  9023  6050 ,qligblkidg@hotmail.com,divorced,2018-7-31t19:10+00:00,other-technician,75100.0,25cb0697272b100eae54a897277f2a32,17,2016-10-15t04:55+00:00
b152660495,norman,wayne,jordan,m,33,31/12/1985, 3  wentworth  drive ,bathurst,2795,nsw, 02  5724  9443 ,norman54@mail.com.au,married,2018-7-31t05:42+00:00,ict-technician,81900.0,bbccb95446237d1d66839a9ffa44c37e,13,2017-01-06t01:14+00:00
b120961255,sun,m,davison,f,28,9/6/1990, 304  westbury  road , prospect    vale ,7250,tas, 03  0994  4385 ,davison.sun@gmail.com,married,2018-7-31t14:17+00:00,health-professional,54500.0,1f9750f702fcf74d9b87c3452d79f4bc,5,2014-05-25t20:34+00:00
g176995181,donna,b,fowler,f,38,28/7/1980, ma  ma  creek  road ,lilydale,4344,qld,,fowler.donna@mail.com.au,married-de-facto,2018-7-31t05:46+00:00,other-technician,76000.0,fb637e2052a149f65870d7a55e6c7757,,2018-04-07t12:55+00:00
a199949096,shannon,,davis,m,37,9/9/1981, 26  robinia  close ,largs,2320,nsw, 02  3543  3816 ,kjqqcmaitr@yahoo.com,not-married,2018-7-31t20:21+00:00,engineering-worker,66800.0,cc3ed952c232fd50f737a807dd7c360b,14,2014-12-04t14:59+00:00
d147002755,charlene,lee,hyde,f,41,28/2/1977, 26  jubilee  avenue ,blackheath,2785,nsw, 02  5964  3482 ,hyde71@hotmail.com,married,2018-7-31t10:22+00:00,carer,12000.0,9989bcfc387cd0f44e05bc307ae59228,21,2017-11-12t20:06+00:00
d148776624,kathleen,lee,prear,f,19,29/6/1999, 52  liege  street ,woodlands,6018,wa, 08  3444  6356 ,prear34@gmail.com,not-married,2018-7-31t09:16+00:00,other-technician,51300.0,5a28570516f74b0c0ba88fe2ecb13939,0,2018-02-14t12:51+00:00
b133023023,mark,allen,schwartz,m,70,14/4/1948, 20  kathryn  street ,doveton,3177,vic, 03  3012  1977 ,mark.schwartz@mail.com,married-de-facto,2018-7-31t15:03+00:00,clerical-worker,85700.0,41b219eb2e0f35767adda7737382185d,51,2018-02-07t04:11+00:00
f117211211,lucille,brannock,zuschlag,f,36,25/8/1982, 32  galah  street ,longreach,4730,qld, 07  9802  3249 ,zuschlag.lucille@mail.com.au,not-married,2018-7-31t06:10+00:00,legal-professional,56000.0,995413c948ad6e37bbd05ff52cbeef16,14,2015-04-13t10:08+00:00
a128882575,dolores,marie,hamby,f,34,19/5/1984, 158  normanhurst  road ,boondall,4034,qld, 07  5295  8705 ,hamby.dolores@aol.com,married-de-facto,2018-7-31t13:16+00:00,automotive-worker,25600.0,1ff125d48d2b92568b5619bacb77a2cf,7,2010-11-24t22:09+00:00
h112151621,amelia,dehart,glass,f,39,23/4/1979, 68  fernside  avenue , briar    hill ,3088,vic, 03  1751  6779 ,msbkinhtms@hotmail.com,married,2018-7-31t06:38+00:00,other-technician,56800.0,49f67f86ad5b9fa1011df8c88c7f3c93,19,2017-05-02t18:56+00:00
g192699840,neal,james,hanna,m,21,26/6/1997, 32  curzon  street , camden    park ,5038,sa, 08  9448  6472 ,neal49@gmail.com,married,2018-7-31t08:20+00:00,taxi-driver,10700.0,a739e3df9eaf6cb18bec89e56502bf51,2,2018-06-21t23:06+00:00
c198444202,samuel,todd,meldau,m,19,11/9/1999, 2  bega  close , bossley    park ,2176,nsw, 4798  0482 ,samuel.meldau@aol.com,married,2018-7-31t04:20+00:00,other-worker,51000.0,64b2c615f913391ee56253e99a8e80da,0,2018-03-07t19:41+00:00
a199493466,james,paul,nickol,m,28,13/7/1990, 65  wittenoom  street , east    perth ,6004,wa, 08  1769  5878 ,,married,2018-7-31t19:57+00:00,legal-professional,81700.0,,9,2018-03-24t18:34+00:00
i181799490,joseph,darrell,thompson,m,43,14/11/1975, 27  river  park  road ,cowra,2794,nsw, 02  2525  1739 ,thompson3@gmail.com,not-married,2018-7-31t13:06+00:00,clerks,54000.0,6281111b287937911a39ac22e4f16da2,22,2016-11-12t02:58+00:00
a126781171,cynthia,ward,martin,f,43,16/12/1975, 16  gardenia  street ,nightcliff,0810,nt, 08  4621  2079 ,martin.cynthia@hotmail.com,married,2018-7-31t21:16+00:00,engineering-worker,23500.0,31674fc3aa2617906a98352460d2e21e,24,2018-02-11t24:52+00:00
e151413441,ida,anne,callahan,f,28,27/12/1990, 25  birmingham  street ,merrylands,2160,nsw, 02  5776  3020 ,callahan24@gmail.com,married-de-facto,2018-7-31t03:16+00:00,engineering-worker,21400.0,7983c90f0fde786033c3a1874ba22c58,3,2012-03-27t07:33+00:00
h106583171,david,melvin,williams,m,22,23/7/1996, 96  gibson  road ,warragul,3820,vic, 03  0163  6541 ,ikppgfophd@yahoo.com,married,2018-7-31t05:23+00:00,ict-technician,84000.0,002a233fec65975b8a2fd909f49f8135,3,2018-04-23t20:08+00:00
f142898543,eloise,jeannecorley,ramey,f,13,11/4/2005, main  north  road ,sevenhill,5453,sa, 08  0180  7024 ,ramey55@mail.com.au,n/a,2018-7-31t23:36+00:00,n/a,0,n/a,,2018-02-22t20:46+00:00
i169502569,andrew,luciano,bean,m,28,10/4/1990, 31  felix  crescent ,torquay,3228,vic, 03  2632  5358 ,andrew30@gmail.com,married,2018-7-31t15:46+00:00,legislator,105500.0,b9c77b8048b48190e504d7003ba6e2a9,9,2018-01-03t16:18+00:00
f171834082,deanna,nicole,coleman,f,28,10/3/1990, 19  frascott  avenue ,stephens,4227,qld, 07  4498  7724 ,kjlanefieg@yahoo.com,married-de-facto,2018-7-31t13:34+00:00,ict-technician,60500.0,8c7dd77a6f453dbcb2bc04c763820000,9,2018-06-10t23:20+00:00
b159415477,allen,cabot,griffee,m,39,24/5/1979, 11  oleander  drive , st    albans ,3021,vic, 03  0095  7029 ,,married-de-facto,2018-7-31t20:36+00:00,art-media-professional,152700.0,88fc91130de2e86c8d0b777e52e4047f,20,2018-06-11t14:04+00:00
h182441119,edward,lamar,gardner,m,39,24/11/1979, 5  king  street ,wollstonecraft,2065,nsw, 02  0296  9746 ,gardner85@yahoo.com,not-married,2018-7-31t05:04+00:00,other-technician,94600.0,c04c93f8f708c23e108c71a3e12176f1,18,2016-12-02t06:59+00:00
d135997791,jalisa,deniece,hall,f,35,17/1/1983, 24  nymboida  street ,greystanes,2145,nsw, 02  1860  1194 ,hall49@aol.com,married-de-facto,2018-7-31t14:08+00:00,ict-technician,53100.0,7a8fa5228ee71775e971dc4537501526,16,2018-06-04t18:32+00:00
e139029940,sue,ware,inscore,f,33,9/11/1985, 542  newnham  road , mount    gravatt ,4122,qld, 07  7265  5742 ,sue.inscore@mail.com,not-married,2018-7-31t21:12+00:00,other-worker,23800.0,70c7da78fb7a0958d4a6abe7ee5a339d,12,2016-08-23t06:49+00:00
h187063691,philip,david,gordon,m,38,16/10/1980, 18  dalton  street , clinton    park ,4737,qld, 07  3038  3277 ,philip28@gmail.com,not-married,2018-7-31t18:56+00:00,automotive-worker,76300.0,7da75a6143c04cd37b95daaf0055dd58,19,2018-04-13t12:17+00:00
i135129475,kevin,francis,moye,m,32,21/12/1986, 195  eighth  avenue ,inglewood,6052,wa, 08  8925  7230 ,moye14@mail.com,married-de-facto,2018-7-31t21:39+00:00,legal-professional,129400.0,cbd9266e7162f32bd9416321c9c5334a,13,2018-03-09t15:48+00:00
c179368038,daphne,j,leonard,f,26,12/10/1992, 40  mathews  street ,davidson,2085,nsw, 02  2370  8209 ,leonard.daphne@gmail.com,not-married,2018-7-31t14:19+00:00,manager,91700.0,b9b95b01f5cd8688295273d5418c0cb0,4,2015-03-01t04:27+00:00
a125043724,james,walter,schile,m,48,18/1/1970, 13  large  street ,springvale,3171,vic, 03  1282  5217 ,schile10@mail.com.au,married,2018-7-31t18:58+00:00,chief-executive,138800.0,8ea11985b461d2ac55764ce3edda639f,29,2018-02-11t11:13+00:00
b126755490,sherrod,e,frost,m,32,13/11/1986, 60  john  street , devonport    east ,7310,tas, 03  8821  2917 ,frost19@gmail.com,married-de-facto,2018-7-31t07:40+00:00,other-service-worker,36200.0,58782fee4fa09bd2f7b618754eb4d4a6,13,2018-01-23t08:34+00:00
e124842086,jon-pierre,james,davis,m,33,28/9/1985, 37  tunbridge  street ,woodville,5011,sa, 08  9046  0456 ,davis92@gmail.com,not-married,2018-7-31t02:25+00:00,other-service-worker,52700.0,fc3ba667312b539b323976583b5f37f3,12,2016-01-06t11:43+00:00
h199647175,jianshi,robert,smith,m,47,7/1/1971, 345  glenfern  road ,upwey,3158,vic, 03  3214  7352 ,cmkrffafth@hotmail.com,married,2018-7-31t22:14+00:00,shop-assistent,8700.0,0b579cd4f59d3c1cece3dc4400fe4293,28,2018-05-05t07:17+00:00
f177959607,james,travis,andersen,m,35,22/3/1983, mcmillans  road ,berrimah,0828,nt, 08  5744  4830 ,james.andersen@aol.com,married,2018-7-31t12:31+00:00,legal-professional,81800.0,16834b42e122160559479cd4d2031551,14,2016-03-25t13:11+00:00
a102685934,isaac,matthew,moore,m,44,25/2/1974, 125  morialta  street ,mansfield,4122,qld, 07  9166  2899 ,moore.isaac@hotmail.com,not-married,2018-7-31t08:30+00:00,engineering-worker,93200.0,da386f76a29495cb90853b74b19a74a3,23,2016-09-11t02:35+00:00
i199947605,william,mohamed,mosley,m,36,9/4/1982, 18  ada  street ,taringa,4068,qld, 07  7413  3862 ,bhtipglrrf@mail.com,married,2018-7-31t15:36+00:00,personal-assistant,40400.0,f3e998b4d13816f39495f8c867d80fbe,16,2017-03-21t22:16+00:00
c195166185,cynthia,marie,biggs,f,30,22/7/1988, 130  austin  street ,myalla,7325,tas, 03  0256  1720 ,cynthia79@gmail.com,married,2018-7-31t17:21+00:00,ict-professional,58000.0,4f8aa78d572738215b110f050ffee9c2,11,2018-02-18t20:40+00:00
b117509750,kiona,e,dehate,f,43,5/4/1975, 42  hakea  street , everton    hills ,4053,qld, 07  9657  1684 ,kiona.dehate@mail.com.au,not-married,2018-7-31t09:01+00:00,other-technician,84600.0,ee2fef18402ab5e57c4651dfa8498397,24,2018-06-19t04:17+00:00
a128851364,annie,francis,thurston,f,40,5/4/1978, 71  derwent  avenue ,lindisfarne,7015,tas, 03  7627  3289 ,annie.thurston@mail.com.au,married,2018-7-31t20:17+00:00,ict-technician,54300.0,8e73a1c5cc658b8046ba7a87e003dde7,20,2017-01-14t22:31+00:00
h167506438,tracy,leah,harrell,f,36,27/6/1982, 286  glenwood  road ,relbia,7258,tas, 03  9991  9122 ,tracy.harrell@mail.com,married,2018-7-31t06:57+00:00,automotive-worker,36600.0,cab2aefae706086279d9ffec3ef7631a,16,2017-09-05t13:12+00:00
e101303591,joan,danelle,herndon,f,38,28/6/1980, 199  warwick  street , west    hobart ,7000,tas, 03  1049  2170 ,scadqnginr@aol.com,married,2018-7-31t07:01+00:00,engineering-worker,37700.0,bc1c7f034b6240d4534fb660280752e2,18,2017-06-14t01:30+00:00
d142456258,elouise,nicole,springs,f,36,5/1/1982, 12  marian  road ,payneham,5070,sa, 08  4088  4303 ,spaahtdjdl@aol.com,separated,2018-7-31t11:39+00:00,ict-technician,80000.0,89020f3c39443825b84048ff1373cd75,17,2018-02-02t18:53+00:00
d167934416,evelyn,michaelkelly,daniels,f,34,20/10/1984, 2  diamonde  rise , morang    south ,3752,vic, 03  9717  2032 ,evelyn67@mail.com.au,married,2018-7-31t17:46+00:00,art-media-professional,56100.0,76aa5b2a9b96749ddbff01f7c9f0a0aa,15,2018-03-17t16:07+00:00
i105866340,brandon,allan,terry,m,21,1/11/1997, 8  colonel  street ,clayton,3168,vic, 03  4407  4158 ,brandon54@mail.com,not-married,2018-7-31t12:49+00:00,automotive-worker,51100.0,712061366d546deeb97ad814b013fe93,2,2018-06-08t11:59+00:00
c144914124,j,blaine,jensen,m,72,4/23/1946, 93  hill  street ,netherby,5062,sa, 08  7715  9603 ,j.jensen@aol.com,not-married,2018-7-31t01:55+00:00,other-service-worker,116400.0,cb109153ab7ad05b54da3109a12f3116,53,2018-02-25t10:02+00:00
f115276805,scott,wayne,kennedy,m,32,26/6/1986, 30  barber  drive ,capalaba,4157,qld, 07  3492  5696 ,scott19@mail.com.au,not-married,2018-7-31t18:17+00:00,other-worker,77200.0,8d10c2e9db3af595028301701df8794f,12,2017-05-21t17:24+00:00
f172959868,laquan,o,waddell,m,32,22/5/1986, 11  diprose  street ,pimlico,4812,qld, 07  5372  2038 ,laquan37@hotmail.com,married,2018-7-31t04:37+00:00,construction-worker,66200.0,2d6c92eaca1a479e2481e3f0102d2159,13,2018-02-14t11:26+00:00
